,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,0,0,2019-02-05,43.82,43.849998,43.290001000000004,43.66,42.57008,10111900,0.0
1,1,1,2019-02-06,43.650002,43.84,43.450001,43.650002,42.560333,4817400,2.000229049244946
2,2,2,2019-02-07,43.23,43.5,42.349998,42.830002,41.760796,6976900,2.0191454578965464
3,3,3,2019-02-08,42.599998,42.709998999999996,41.830002,42.450001,41.390282,4922200,2.008951731237886
4,4,4,2019-02-11,42.669998,43.16,42.529999,43.049999,41.975304,5160300,1.986062763903897
5,5,5,2019-02-12,43.419998,44.25,43.369999,43.830002,42.735836,3964400,1.9822039022494224
6,6,6,2019-02-13,44.02,44.580002,43.950001,44.18,43.077095,5290400,1.9920779085559077
7,7,7,2019-02-14,42.09,42.299999,40.0,40.189999,39.186703,22229200,2.099278454821559
8,8,8,2019-02-15,40.68,42.349998,40.540001000000004,42.32,41.263531,16385400,1.949669163516068
9,9,9,2019-02-19,42.169998,43.099998,41.830002,42.990002000000004,41.916805,8824000,1.9844149344305682
10,10,10,2019-02-20,42.939999,43.290001000000004,42.41,43.290001000000004,42.209315999999994,5647400,1.993070016330099
11,11,11,2019-02-21,43.209998999999996,43.549999,42.75,43.009997999999996,41.936306,5419200,2.0065101839809434
12,12,12,2019-02-22,43.130001,43.330002,42.740002000000004,42.869999,41.799797,4929500,2.003265663710419
13,13,13,2019-02-25,43.189999,44.380001,43.060001,43.830002,42.735836,11727000,1.9780971262561202
14,14,14,2019-02-26,43.630001,44.740002000000004,43.610001000000004,43.860001000000004,42.765087,7704100,1.999316028287368
15,15,15,2019-02-27,43.849998,43.889998999999996,43.169998,43.470001,42.384823,4748300,2.00897170441749
16,16,16,2019-02-28,43.689999,43.759997999999996,43.099998,43.200001,42.121563,4908300,2.0062499998553243
17,17,17,2019-03-01,43.48,43.66,43.049999,43.23,42.150818,5349000,1.9993060606060609
