,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,0,0,2017-12-01,54.919998,55.400002,53.68,53.860001000000004,51.188835,83164300,0.0
1,1,1,2018-01-01,54.27,58.990002000000004,53.66,56.700001,53.887981,96512100,1.9499118174618726
2,2,2,2018-02-01,56.68,58.669998,52.110001000000004,57.029999,54.42769200000001,91472100,1.994213606772113
3,3,3,2018-03-01,57.040001000000004,57.560001,50.110001000000004,51.529999,49.178653999999995,123072200,2.1067339434646604
4,4,4,2018-04-01,51.259997999999996,56.630001,49.389998999999996,54.509997999999996,52.022678000000006,98262800,1.9453311482418327
5,5,5,2018-05-01,54.389998999999996,58.080002,52.66,54.75,52.47940799999999,96592000,1.995616401826484
6,6,6,2018-06-01,55.450001,58.220001,53.689999,53.93,51.693405,96400900,2.0152048952345636
7,7,7,2018-07-01,53.470001,55.700001,52.099998,53.470001,51.252495,120807300,2.0086029360650284
8,8,8,2018-08-01,53.599998,54.150002,50.119999,52.150002,50.250675,112217800,2.02531158100435
9,9,9,2018-09-01,52.16,53.509997999999996,50.900002,50.990002000000004,49.132919,99959200,2.022749557844693
10,10,10,2018-10-01,51.150002,53.139998999999996,45.16,47.330002,45.606213000000004,145053300,2.0773293861259505
11,11,11,2018-11-01,47.610001000000004,51.669998,46.889998999999996,51.310001,49.747612,109377700,1.9224322954115711
12,12,12,2018-12-01,51.799999,51.98,43.669998,47.07,45.636719,171157800,2.0900786275759504
13,13,13,2019-01-01,46.549999,53.889998999999996,46.41,52.32,50.726852,116645700,1.8996559633027523
14,14,14,2019-02-01,52.349998,53.66,50.990002000000004,52.48,51.148624,73235500,1.9969512195121952
15,15,15,2019-03-01,52.810001,54.27,49.869999,50.43,49.150635,93790000,2.040650406504065
16,16,16,2019-04-01,50.799999,53.610001000000004,47.369999,49.66,48.400169,124574700,2.015505436971406
17,17,17,2019-05-01,49.700001,50.41,42.43,42.689999,41.848339,100488200,2.1632701139205928
18,18,18,2019-06-01,42.689999,45.34,42.130001,44.150002,43.279556,116759000,1.9669308508751597
19,19,19,2019-07-01,44.919998,47.66,42.459998999999996,46.919998,45.994942,108446300,1.9409634245934961
20,20,20,2019-08-01,46.380001,47.5,40.52,42.060001,41.502827,94610700,2.1155491413326404
21,21,21,2019-09-01,41.689999,47.450001,41.009997999999996,45.209998999999996,44.611095,92278000,1.930325192000115
22,22,22,2019-10-01,45.209998999999996,47.18,41.66,46.75,46.130695,158828800,1.9670588021390374
23,23,23,2019-11-01,47.09,50.029999,46.939999,48.970001,48.647144,75620300,1.9546661026206633
24,24,24,2019-12-01,49.110001000000004,51.400002,47.91,50.330002,49.99818,70580300,1.972978324141533
25,25,25,2020-01-01,50.459998999999996,51.599998,44.099998,44.779999,44.484768,120597900,2.1239393283595205
26,26,26,2020-02-01,45.040001000000004,46.630001,44.919998,45.950001,45.950001,13352700,1.9745374978337866
27,27,27,2020-02-04,45.84,46.630001,45.830002,45.950001,45.950001,6534876,2.0
