,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,0,0,2019-02-05,89.0,89.160004,88.449997,88.959999,87.208801,2143200,0.0
1,1,1,2019-02-06,90.889999,92.66999799999999,90.0,92.559998,90.737938,4553500,1.96110631938432
2,2,2,2019-02-07,92.41999799999999,93.220001,91.379997,92.33000200000001,90.512466,4812400,2.002491021282551
3,3,3,2019-02-08,91.910004,92.519997,91.120003,92.459999,90.63990799999999,2477200,1.9985940190200524
4,4,4,2019-02-11,92.809998,92.809998,91.519997,92.529999,90.708527,2420500,1.9992434885901167
5,5,5,2019-02-12,93.019997,93.540001,92.83000200000001,92.910004,91.081055,2242500,1.995909966810463
6,6,6,2019-02-13,93.199997,94.889999,93.099998,94.0,92.14959,2412800,1.9884042978723406
7,7,7,2019-02-14,93.559998,93.949997,92.790001,93.230003,91.39475300000001,1831800,2.008259111608095
8,8,8,2019-02-15,94.08000200000001,94.57,93.970001,94.379997,92.52211,1571500,1.9878152782734249
9,9,9,2019-02-19,94.040001,94.989998,93.849998,94.620003,92.75739300000001,2940100,1.997463475032864
10,10,10,2019-02-20,94.760002,95.339996,94.300003,95.059998,93.188728,2124400,1.9953713969150306
11,11,11,2019-02-21,95.160004,95.339996,94.239998,94.629997,92.767189,1688700,2.004544024237896
12,12,12,2019-02-22,94.769997,94.940002,94.349998,94.57,92.70837399999999,1371000,2.000634418948927
13,13,13,2019-02-25,95.0,95.43,94.620003,94.900002,93.031868,1703800,1.9965226344252343
14,14,14,2019-02-26,94.699997,95.199997,94.050003,94.089996,92.23781600000001,2155700,2.0086088429634965
15,15,15,2019-02-27,93.360001,94.269997,93.290001,93.980003,92.622192,1751600,2.00117038727909
16,16,16,2019-02-28,94.099998,94.620003,93.790001,94.379997,93.016403,1981300,1.9957618773817085
17,17,17,2019-03-01,94.769997,95.33000200000001,94.309998,95.010002,93.637299,1605600,1.9933690665536454
18,18,18,2019-03-04,95.190002,95.5,93.550003,94.199997,92.839005,1970500,2.0085987794670523
19,19,19,2019-03-05,94.449997,94.459999,93.519997,94.0,92.641891,1831600,2.0021276276595743
20,20,20,2019-03-06,93.959999,94.440002,93.33000200000001,93.529999,92.178688,1493300,2.0050251363736247
21,21,21,2019-03-07,93.279999,93.800003,92.860001,93.239998,91.892876,1949000,2.003110263901979
